OBJECTID,PROVIDER,LAT,LON,LOCATION_T,BORONAME
1533,LinkNYC - Citybridge,40.82028,-73.955268,Outdoor Kiosk,Manhattan
1534,LinkNYC - Citybridge,40.80676,-73.965108,Outdoor Kiosk,Manhattan
1535,LinkNYC - Citybridge,40.804835,-73.965995,Outdoor Kiosk,Manhattan
1536,LinkNYC - Citybridge,40.805923,-73.965081,Outdoor Kiosk,Manhattan
1537,LinkNYC - Citybridge,40.805472,-73.965526,Outdoor Kiosk,Manhattan
1538,LinkNYC - Citybridge,40.818813,-73.955796,Outdoor Kiosk,Manhattan
1539,LinkNYC - Citybridge,40.822495,-73.953007,Outdoor Kiosk,Manhattan
1540,LinkNYC - Citybridge,40.821918,-73.95331,Outdoor Kiosk,Manhattan
1541,LinkNYC - Citybridge,40.82758,-73.949288,Outdoor Kiosk,Manhattan
1542,LinkNYC - Citybridge,40.827117,-73.949738,Outdoor Kiosk,Manhattan
1543,LinkNYC - Citybridge,40.809965,-73.958889,Outdoor Kiosk,Manhattan
1544,LinkNYC - Citybridge,40.809412,-73.95903,Outdoor Kiosk,Manhattan
1545,LinkNYC - Citybridge,40.81515,-73.954837,Outdoor Kiosk,Manhattan
1546,LinkNYC - Citybridge,40.8196,-73.951942,Outdoor Kiosk,Manhattan
1547,LinkNYC - Citybridge,40.817656,-73.953007,Outdoor Kiosk,Manhattan
1548,LinkNYC - Citybridge,40.825419,-73.947604,Outdoor Kiosk,Manhattan
1549,LinkNYC - Citybridge,40.823361,-73.948844,Outdoor Kiosk,Manhattan
1550,LinkNYC - Citybridge,40.827195,-73.946043,Outdoor Kiosk,Manhattan
1551,LinkNYC - Citybridge,40.825947,-73.946953,Outdoor Kiosk,Manhattan
1552,LinkNYC - Citybridge,40.830336,-73.943756,Outdoor Kiosk,Manhattan
1553,LinkNYC - Citybridge,40.804959,-73.965902,Outdoor Kiosk,Manhattan
1554,LinkNYC - Citybridge,40.823175,-73.94898,Outdoor Kiosk,Manhattan
1555,LinkNYC - Citybridge,40.825319,-73.951488,Outdoor Kiosk,Manhattan
1556,LinkNYC - Citybridge,40.813669,-73.95619,Outdoor Kiosk,Manhattan
1557,LinkNYC - Citybridge,40.814505,-73.95937,Outdoor Kiosk,Manhattan
1558,LinkNYC - Citybridge,40.807508,-73.964488,Outdoor Kiosk,Manhattan
1559,LinkNYC - Citybridge,40.82096,-73.950863,Outdoor Kiosk,Manhattan
1560,LinkNYC - Citybridge,40.815594,-73.954507,Outdoor Kiosk,Manhattan
1600,ALTICEUSA,40.820619,-73.825839,Outdoor,Bronx
1561,LinkNYC - Citybridge,40.823821,-73.952581,Outdoor Kiosk,Manhattan
1562,LinkNYC - Citybridge,40.8158,-73.954364,Outdoor Kiosk,Manhattan
1563,LinkNYC - Citybridge,40.810163,-73.958744,Outdoor Kiosk,Manhattan
1564,LinkNYC - Citybridge,40.810378,-73.958321,Outdoor Kiosk,Manhattan
1565,LinkNYC - Citybridge,40.807326,-73.952789,Outdoor Kiosk,Manhattan
1566,LinkNYC - Citybridge,40.812656,-73.949489,Outdoor Kiosk,Manhattan
1567,LinkNYC - Citybridge,40.816689,-73.946548,Outdoor Kiosk,Manhattan
1568,LinkNYC - Citybridge,40.816298,-73.946558,Outdoor Kiosk,Manhattan
1569,LinkNYC - Citybridge,40.815696,-73.947002,Outdoor Kiosk,Manhattan
1570,LinkNYC - Citybridge,40.820796,-73.943285,Outdoor Kiosk,Manhattan
1571,LinkNYC - Citybridge,40.822924,-73.941723,Outdoor Kiosk,Manhattan
1572,LinkNYC - Citybridge,40.822308,-73.942445,Outdoor Kiosk,Manhattan
1573,LinkNYC - Citybridge,40.822215,-73.942235,Outdoor Kiosk,Manhattan
1574,LinkNYC - Citybridge,40.821596,-73.942699,Outdoor Kiosk,Manhattan
1575,LinkNYC - Citybridge,40.825967,-73.939767,Outdoor Kiosk,Manhattan
1576,LinkNYC - Citybridge,40.819916,-73.940552,Outdoor Kiosk,Manhattan
1577,LinkNYC - Citybridge,40.814156,-73.944756,Outdoor Kiosk,Manhattan
1578,LinkNYC - Citybridge,40.81678,-73.942842,Outdoor Kiosk,Manhattan
1579,LinkNYC - Citybridge,40.817381,-73.942525,Outdoor Kiosk,Manhattan
1580,LinkNYC - Citybridge,40.809022,-73.948689,Outdoor Kiosk,Manhattan
1581,LinkNYC - Citybridge,40.809186,-73.948591,Outdoor Kiosk,Manhattan
1582,LinkNYC - Citybridge,40.804047,-73.95214,Outdoor Kiosk,Manhattan
1583,LinkNYC - Citybridge,40.80595,-73.950754,Outdoor Kiosk,Manhattan
1584,LinkNYC - Citybridge,40.803024,-73.956488,Outdoor Kiosk,Manhattan
1585,LinkNYC - Citybridge,40.802368,-73.956762,Outdoor Kiosk,Manhattan
1586,LinkNYC - Citybridge,40.805792,-73.954263,Outdoor Kiosk,Manhattan
1587,LinkNYC - Citybridge,40.808733,-73.952093,Outdoor Kiosk,Manhattan
1588,LinkNYC - Citybridge,40.811362,-73.95016,Outdoor Kiosk,Manhattan
1589,LinkNYC - Citybridge,40.810989,-73.950711,Outdoor Kiosk,Manhattan
1590,ALTICEUSA,40.840706,-73.891398,Outdoor,Bronx
1591,ALTICEUSA,40.84071,-73.896045,Outdoor,Bronx
1592,ALTICEUSA,40.8412,-73.8919,Outdoor,Bronx
1593,ALTICEUSA,40.841626,-73.892961,Outdoor,Bronx
1594,ALTICEUSA,40.841693,-73.894399,Outdoor,Bronx
1595,ALTICEUSA,40.84182,-73.894281,Outdoor,Bronx
1596,ALTICEUSA,40.881477,-73.897951,Outdoor,Bronx
1597,ALTICEUSA,40.816436,-73.838292,Outdoor,Bronx
1598,ALTICEUSA,40.821599,-73.826654,Outdoor,Bronx
1599,ALTICEUSA,40.821068,-73.82621,Outdoor,Bronx
1601,ALTICEUSA,40.818063,-73.82387,Outdoor,Bronx
1602,ALTICEUSA,40.817732,-73.82368,Outdoor,Bronx
1603,ALTICEUSA,40.816357,-73.837449,Outdoor,Bronx
1604,ALTICEUSA,40.815346,-73.837671,Outdoor,Bronx
1605,ALTICEUSA,40.816412,-73.833998,Outdoor,Bronx
1606,ALTICEUSA,40.818752,-73.82456,Outdoor,Bronx
1607,ALTICEUSA,40.81469,-73.898502,Outdoor,Bronx
1608,ALTICEUSA,40.623001,-73.984689,Outdoor,Brooklyn
1609,ALTICEUSA,40.623315,-73.985265,Outdoor,Brooklyn
1610,ALTICEUSA,40.623831,-73.983592,Outdoor,Brooklyn
1611,ALTICEUSA,40.624244,-73.984404,Outdoor,Brooklyn
1612,ALTICEUSA,40.623457,-73.982884,Outdoor,Brooklyn
1613,ALTICEUSA,40.87455,-73.86554,Outdoor,Bronx
1614,ALTICEUSA,40.874779,-73.865005,Outdoor,Bronx
1615,ALTICEUSA,40.87322,-73.837825,Outdoor,Bronx
1616,ALTICEUSA,40.872676,-73.839478,Outdoor,Bronx
1617,ALTICEUSA,40.87364,-73.840586,Outdoor,Bronx
1618,ALTICEUSA,40.874777,-73.839181,Outdoor,Bronx
1619,ALTICEUSA,40.694837,-73.918627,Outdoor,Brooklyn
1620,ALTICEUSA,40.694769,-73.91851,Outdoor,Brooklyn
1621,ALTICEUSA,40.68992,-73.94647,Indoor,Brooklyn
1622,ALTICEUSA,40.824255,-73.89791,Outdoor,Bronx
2188,Transit Wireless,40.807745,-73.945502,Subway Station,Manhattan
2189,Transit Wireless,40.804138,-73.937594,Subway Station,Manhattan
2190,Transit Wireless,40.811109,-73.952343,Subway Station,Manhattan
2191,Transit Wireless,40.814229,-73.94077,Subway Station,Manhattan
2192,Transit Wireless,40.817894,-73.947649,Subway Station,Manhattan
2193,Transit Wireless,40.822008,-73.953676,Subway Station,Manhattan
2194,Transit Wireless,40.779492,-73.955589,Subway Station,Manhattan
2195,Transit Wireless,40.826551,-73.95036,Subway Station,Manhattan
2196,Transit Wireless,40.820421,-73.936245,Subway Station,Manhattan
2197,Transit Wireless,40.824783,-73.944216,Subway Station,Manhattan
2198,Transit Wireless,40.830135,-73.938209,Subway Station,Manhattan
2199,Transit Wireless,40.830518,-73.941514,Subway Station,Manhattan
2200,Transit Wireless,40.834041,-73.94489,Subway Station,Manhattan
2201,Transit Wireless,40.710688,-74.011029,Subway Station,Manhattan
2202,Transit Wireless,40.836013,-73.939892,Subway Station,Manhattan
2203,Transit Wireless,40.847391,-73.939704,Subway Station,Manhattan
2204,Transit Wireless,40.851695,-73.937969,Subway Station,Manhattan
2205,Transit Wireless,40.855225,-73.929412,Subway Station,Manhattan
2206,Transit Wireless,40.768141,-73.96387,Subway Station,Manhattan
2207,Transit Wireless,40.77362,-73.959874,Subway Station,Manhattan
2208,Transit Wireless,40.785672,-73.95107,Subway Station,Manhattan
2209,Transit Wireless,40.807566,-73.91924,Subway Station,Bronx
2210,Transit Wireless,40.803967,-73.966847,Subway Station,Manhattan
2211,Transit Wireless,40.800605,-73.958159,Subway Station,Manhattan
2212,Transit Wireless,40.799075,-73.951822,Subway Station,Manhattan
2213,Transit Wireless,40.805368,-73.914042,Subway Station,Bronx
2214,Transit Wireless,40.718611,-73.988114,Subway Station,Manhattan
2215,Transit Wireless,40.718315,-73.987437,Subway Station,Manhattan
2216,Transit Wireless,40.865491,-73.927271,Subway Station,Manhattan
2217,Transit Wireless,40.808719,-73.907657,Subway Station,Bronx
2218,Transit Wireless,40.812118,-73.904098,Subway Station,Bronx
2219,Transit Wireless,40.713715,-73.990173,Subway Station,Manhattan
2220,Transit Wireless,40.7596,-73.83003,Subway Station,Queens
2221,Transit Wireless,40.710374,-74.007582,Subway Station,Manhattan
2222,Transit Wireless,40.709416,-74.006571,Subway Station,Manhattan
2223,Transit Wireless,40.710368,-74.009509,Subway Station,Manhattan
2224,Transit Wireless,40.71417,-73.999153,Subway Station,Manhattan
2225,Transit Wireless,40.710197,-74.007691,Subway Station,Manhattan
2226,Transit Wireless,40.82388,-73.93647,Subway Station,Manhattan
2227,Transit Wireless,40.868072,-73.919899,Subway Station,Manhattan
2228,Transit Wireless,40.702566,-73.816859,Subway Station,Queens
2229,Transit Wireless,40.816104,-73.896435,Subway Station,Bronx
2230,Transit Wireless,40.723402,-73.989938,Subway Station,Manhattan
2231,Transit Wireless,40.874811,-73.878855,Subway Station,Bronx
2232,Transit Wireless,40.873244,-73.887138,Subway Station,Bronx
2233,Transit Wireless,40.866978,-73.893509,Subway Station,Bronx
2234,Transit Wireless,40.839306,-73.9134,Subway Station,Bronx
2235,Transit Wireless,40.820948,-73.890549,Subway Station,Bronx
2236,Transit Wireless,40.76266,-73.967258,Subway Station,Manhattan
2237,Transit Wireless,40.85041,-73.905227,Subway Station,Bronx
2238,Transit Wireless,40.8459,-73.910136,Subway Station,Bronx
2239,Transit Wireless,40.827905,-73.925651,Subway Station,Bronx
2240,Transit Wireless,40.757552,-73.969055,Subway Station,Manhattan
2241,Transit Wireless,40.762526,-73.967967,Subway Station,Manhattan
2242,Transit Wireless,40.757107,-73.97192,Subway Station,Manhattan
2243,Transit Wireless,40.861296,-73.897749,Subway Station,Bronx
2244,Transit Wireless,40.856093,-73.900741,Subway Station,Bronx
2245,Transit Wireless,40.717304,-73.956872,Subway Station,Brooklyn
2246,Transit Wireless,40.714565,-73.944053,Subway Station,Brooklyn
2247,Transit Wireless,40.731352,-73.954449,Subway Station,Brooklyn
2248,Transit Wireless,40.724635,-73.951277,Subway Station,Brooklyn
2249,Transit Wireless,40.724329,-73.997702,Subway Station,Manhattan
2250,Transit Wireless,40.733422,-74.002906,Subway Station,Manhattan
2251,Transit Wireless,40.728251,-74.005367,Subway Station,Manhattan
2252,Transit Wireless,40.730328,-73.992629,Subway Station,Manhattan
2253,Transit Wireless,40.719527,-74.001775,Subway Station,Manhattan
2254,Transit Wireless,40.718383,-74.00046,Subway Station,Manhattan
2255,Transit Wireless,40.713282,-74.006978,Subway Station,Manhattan
2256,Transit Wireless,40.72028,-73.993915,Subway Station,Manhattan
2257,Transit Wireless,40.718092,-73.999892,Subway Station,Manhattan
2258,Transit Wireless,40.732849,-73.986122,Subway Station,Manhattan
2259,Transit Wireless,40.730953,-73.981628,Subway Station,Manhattan
2260,Transit Wireless,40.732338,-74.000495,Subway Station,Manhattan
2261,Transit Wireless,40.726227,-74.003739,Subway Station,Manhattan
2262,Transit Wireless,40.720824,-74.005229,Subway Station,Manhattan
2263,Transit Wireless,40.714111,-74.008585,Subway Station,Manhattan
2264,Transit Wireless,40.712582,-74.009781,Subway Station,Manhattan
2265,Transit Wireless,40.718267,-73.993753,Subway Station,Manhattan
2266,Transit Wireless,40.722854,-74.006277,Subway Station,Manhattan
2267,Transit Wireless,40.719318,-74.006886,Subway Station,Manhattan
2268,Transit Wireless,40.715478,-74.009266,Subway Station,Manhattan
2269,Transit Wireless,40.707513,-74.013783,Subway Station,Manhattan
2270,Transit Wireless,40.713051,-74.008811,Subway Station,Manhattan
2271,Transit Wireless,40.706821,-74.0091,Subway Station,Manhattan
2272,Transit Wireless,40.722301,-73.997141,Subway Station,Manhattan
1623,ALTICEUSA,40.828468,-73.9227,Outdoor,Bronx
1624,ALTICEUSA,40.828057,-73.923075,Outdoor,Bronx
1625,ALTICEUSA,40.827831,-73.922677,Outdoor,Bronx
1626,ALTICEUSA,40.827441,-73.923008,Outdoor,Bronx
1691,Harlem,40.808297,-73.93889,Outdoor,Manhattan
1627,ALTICEUSA,40.827563,-73.923631,Outdoor,Bronx
1628,SPECTRUM,40.771229,-73.80905,Outdoor TWC Aerial,Queens
1629,SPECTRUM,40.769751,-73.808748,Outdoor TWC Aerial,Queens
1630,SPECTRUM,40.769652,-73.807508,Outdoor TWC Aerial,Queens
1631,SPECTRUM,40.769536,-73.805968,Outdoor TWC Aerial,Queens
1632,SPECTRUM,40.770532,-73.805507,Outdoor TWC Aerial,Queens
1633,SPECTRUM,40.754447,-73.984222,Outdoor,Manhattan
1634,AT&T,40.6943,-73.9988,Outdoor,Brooklyn
1635,SPECTRUM,40.754317,-73.983094,Outdoor,Manhattan
1636,SPECTRUM,40.753164,-73.983964,Outdoor,Manhattan
1637,SPECTRUM,40.753689,-73.984769,Outdoor,Manhattan
1638,SPECTRUM,40.752776,-73.98164,Outdoor,Manhattan
1639,SPECTRUM,40.68063,-73.995382,Outdoor TWC Aerial,Brooklyn
1640,SPECTRUM,40.68063,-73.995382,Outdoor TWC Aerial,Brooklyn
1641,SPECTRUM,40.75141,-73.82472,Outdoor TWC Aerial,Queens
1642,SPECTRUM,40.75014,-73.82284,Outdoor TWC Aerial,Queens
1643,SPECTRUM,40.7437,-73.81732,Outdoor TWC Aerial,Queens
1644,SPECTRUM,40.74366,-73.81396,Outdoor TWC Aerial,Queens
1645,Partner,40.7538,-73.9833,Outdoor,Manhattan
1646,AT&T,40.693,-74.0019,Outdoor,Manhattan
1647,SPECTRUM,40.74549,-73.81357,Outdoor TWC Aerial,Queens
1648,SPECTRUM,40.74243,-73.81151,Outdoor TWC Aerial,Queens
1649,SPECTRUM,40.74849,-73.82121,Outdoor TWC Aerial,Queens
1650,SPECTRUM,40.74381,-73.80419,Outdoor TWC Aerial,Queens
1651,SPECTRUM,40.74191,-73.80816,Outdoor TWC Aerial,Queens
1652,SPECTRUM,40.74589,-73.80342,Outdoor TWC Aerial,Queens
1653,LinkNYC - Citybridge,40.678818,-73.949579,Outdoor Kiosk,Brooklyn
1654,LinkNYC - Citybridge,40.673534,-73.982789,Outdoor Kiosk,Brooklyn
1655,LinkNYC - Citybridge,40.669018,-73.986317,Outdoor Kiosk,Brooklyn
1656,LinkNYC - Citybridge,40.668533,-73.986956,Outdoor Kiosk,Brooklyn
1657,LinkNYC - Citybridge,40.667305,-73.987979,Outdoor Kiosk,Brooklyn
1658,LinkNYC - Citybridge,40.665618,-73.989159,Outdoor Kiosk,Brooklyn
1659,LinkNYC - Citybridge,40.669731,-73.985958,Outdoor Kiosk,Brooklyn
1660,LinkNYC - Citybridge,40.67762,-73.979738,Outdoor Kiosk,Brooklyn
1661,LinkNYC - Citybridge,40.674556,-73.981936,Outdoor Kiosk,Brooklyn
1662,LinkNYC - Citybridge,40.676409,-73.98029,Outdoor Kiosk,Brooklyn
1663,LinkNYC - Citybridge,40.677589,-73.973062,Outdoor Kiosk,Brooklyn
1664,LinkNYC - Citybridge,40.68318,-73.995418,Outdoor Kiosk,Brooklyn
1665,LinkNYC - Citybridge,40.684799,-73.991581,Outdoor Kiosk,Brooklyn
1666,LinkNYC - Citybridge,40.684304,-73.992184,Outdoor Kiosk,Brooklyn
1667,LinkNYC - Citybridge,40.68241,-73.993467,Outdoor Kiosk,Brooklyn
1668,LinkNYC - Citybridge,40.681596,-73.977038,Outdoor Kiosk,Brooklyn
1669,LinkNYC - Citybridge,40.680323,-73.978034,Outdoor Kiosk,Brooklyn
1670,LinkNYC - Citybridge,40.679501,-73.978465,Outdoor Kiosk,Brooklyn
1671,LinkNYC - Citybridge,40.675254,-73.981469,Outdoor Kiosk,Brooklyn
1672,LinkNYC - Citybridge,40.672679,-73.983161,Outdoor Kiosk,Brooklyn
1673,LinkNYC - Citybridge,40.672242,-73.983627,Outdoor Kiosk,Brooklyn
1674,LinkNYC - Citybridge,40.667873,-73.987509,Outdoor Kiosk,Brooklyn
1675,LinkNYC - Citybridge,40.666539,-73.988378,Outdoor Kiosk,Brooklyn
1676,LinkNYC - Citybridge,40.66623,-73.989057,Outdoor Kiosk,Brooklyn
1677,LinkNYC - Citybridge,40.666904,-73.991789,Outdoor Kiosk,Brooklyn
1678,LinkNYC - Citybridge,40.660871,-73.997387,Outdoor Kiosk,Brooklyn
1679,LinkNYC - Citybridge,40.656011,-74.002446,Outdoor Kiosk,Brooklyn
1680,Harlem,40.809576,-73.951689,Outdoor,Manhattan
1681,Harlem,40.807263,-73.946637,Outdoor,Manhattan
1682,Harlem,40.806086,-73.949224,Outdoor,Manhattan
1683,Harlem,40.810601,-73.950577,Outdoor,Manhattan
1684,Harlem,40.810178,-73.948924,Outdoor,Manhattan
1685,Harlem,40.811266,-73.950126,Outdoor,Manhattan
1686,Harlem,40.81026,-73.93951,Outdoor,Manhattan
1687,Harlem,40.806413,-73.940149,Outdoor,Manhattan
1688,Harlem,40.807092,-73.939714,Outdoor,Manhattan
1689,Harlem,40.807594,-73.939065,Outdoor,Manhattan
1690,Harlem,40.815114,-73.941112,Outdoor,Manhattan
1696,Harlem,40.813366,-73.948843,Outdoor,Manhattan
1697,Harlem,40.812628,-73.945444,Outdoor,Manhattan
1698,Harlem,40.812418,-73.944689,Outdoor,Manhattan
1699,Harlem,40.811841,-73.942725,Outdoor,Manhattan
1700,Harlem,40.813986,-73.948359,Outdoor,Manhattan
1701,Harlem,40.814125,-73.946993,Outdoor,Manhattan
1702,Harlem,40.813122,-73.944376,Outdoor,Manhattan
1703,Harlem,40.811835,-73.94135,Outdoor,Manhattan
1704,Harlem,40.810795,-73.938925,Outdoor,Manhattan
1705,Harlem,40.816089,-73.946688,Outdoor,Manhattan
1706,Harlem,40.81393,-73.944955,Outdoor,Manhattan
1707,Harlem,40.815693,-73.947008,Outdoor,Manhattan
1708,Harlem,40.809559,-73.943417,Outdoor,Manhattan
1709,Harlem,40.811575,-73.938453,Outdoor,Manhattan
1710,Harlem,40.812002,-73.936231,Outdoor,Manhattan
1711,Harlem,40.813502,-73.937185,Outdoor,Manhattan
1712,Harlem,40.814205,-73.936726,Outdoor,Manhattan
1713,Harlem,40.816677,-73.946392,Outdoor,Manhattan
1714,Harlem,40.814952,-73.938941,Outdoor,Manhattan
1715,Harlem,40.815803,-73.940812,Outdoor,Manhattan
1716,Harlem,40.811236,-73.936507,Outdoor,Manhattan
1717,Harlem,40.813713,-73.941262,Outdoor,Manhattan
1718,Harlem,40.809357,-73.944461,Outdoor,Manhattan
1719,Harlem,40.813646,-73.940053,Outdoor,Manhattan
1720,Harlem,40.813434,-73.939112,Outdoor,Manhattan
1721,Harlem,40.811138,-73.942846,Outdoor,Manhattan
1722,Harlem,40.809672,-73.944004,Outdoor,Manhattan
1723,Harlem,40.812491,-73.942248,Outdoor,Manhattan
1724,Harlem,40.812944,-73.941693,Outdoor,Manhattan
1725,Harlem,40.815705,-73.939519,Outdoor,Manhattan
1726,Harlem,40.801951,-73.953554,Outdoor,Manhattan
1727,Harlem,40.800652,-73.954616,Outdoor,Manhattan
1728,Harlem,40.802298,-73.952405,Outdoor,Manhattan
1729,Harlem,40.800546,-73.952427,Outdoor,Manhattan
1730,Harlem,40.803511,-73.952942,Outdoor,Manhattan
1731,Harlem,40.798102,-73.950349,Outdoor,Manhattan
1732,Harlem,40.799928,-73.954549,Outdoor,Manhattan
1733,Harlem,40.801053,-73.950042,Outdoor,Manhattan
1734,Harlem,40.796528,-73.948492,Outdoor,Manhattan
1735,Harlem,40.799151,-73.947499,Outdoor,Manhattan
1736,Harlem,40.800592,-73.946685,Outdoor,Manhattan
1737,Harlem,40.80135,-73.945756,Outdoor,Manhattan
1738,Harlem,40.802684,-73.945158,Outdoor,Manhattan
1739,AT&T,40.7721,-73.9771,Outdoor,Manhattan
1740,AT&T,40.768,-73.9712,Outdoor,Manhattan
1741,SPECTRUM,40.663094,-73.976292,Outdoor TWC Aerial,Brooklyn
1742,SPECTRUM,40.663381,-73.976083,Outdoor TWC Aerial,Brooklyn
1743,SPECTRUM,40.675979,-73.765364,Outdoor TWC Aerial,Queens
1744,SPECTRUM,40.679472,-73.770693,Outdoor TWC Aerial,Queens
1745,SPECTRUM,40.679963,-73.767752,Outdoor TWC Aerial,Queens
1746,SPECTRUM,40.785958,-73.985075,Outdoor,Manhattan
1747,SPECTRUM,40.71025,-73.99798,Outdoor,Manhattan
1748,AT&T,40.8292,-73.9361,Outdoor,Manhattan
1749,AT&T,40.8048,-73.9443,Outdoor,Manhattan
1750,SPECTRUM,40.71025,-73.99798,Indoor,Manhattan
1751,SPECTRUM,40.71025,-73.99798,Indoor,Manhattan
1752,SPECTRUM,40.71025,-73.99798,Indoor,Manhattan
1753,SPECTRUM,40.71025,-73.99798,Indoor,Manhattan
1754,SPECTRUM,40.739353,-73.736825,Outdoor,Queens
1755,SPECTRUM,40.739547,-73.73592,Outdoor,Queens
1756,SPECTRUM,40.739739,-73.735041,Outdoor,Queens
1757,SPECTRUM,40.739909,-73.73458,Outdoor,Queens
1758,AT&T,40.7016,-74.0149,Outdoor,Manhattan
1759,AT&T,40.703,-74.0168,Outdoor,Manhattan
1760,SPECTRUM,40.740214,-73.734311,Outdoor,Queens
1761,SPECTRUM,40.75797,-73.825241,Outdoor TWC Aerial,Queens
1762,SPECTRUM,40.75858,-73.825078,Outdoor TWC Aerial,Queens
1763,SPECTRUM,40.696675,-73.997656,Outdoor,Brooklyn
1764,SPECTRUM,40.696989,-73.997486,Outdoor,Brooklyn
1765,SPECTRUM,40.697344,-73.997333,Outdoor,Brooklyn
1766,SPECTRUM,40.697669,-73.997183,Outdoor,Brooklyn
1767,SPECTRUM,40.698103,-73.996944,Outdoor,Brooklyn
1768,SPECTRUM,40.696732,-73.990349,Outdoor,Brooklyn
1769,SPECTRUM,40.749908,-74.00089,Outdoor,Manhattan
1770,NYPL,40.71548815,-74.01621384,Library,Manhattan
1771,BPL,40.60569034,-73.98623163,Library,Brooklyn
1772,BPL,40.62306453,-73.98944677,Library,Brooklyn
1773,SPECTRUM,40.749783,-74.000711,Outdoor,Manhattan
1774,SPECTRUM,40.74827,-74.002068,Indoor,Manhattan
1775,SPECTRUM,40.74827,-74.002068,Indoor,Manhattan
1776,SPECTRUM,40.74827,-74.002068,Indoor,Manhattan
1777,SPECTRUM,40.74827,-74.002068,Indoor,Manhattan
1778,SPECTRUM,40.74827,-74.002068,Indoor,Manhattan
1779,SPECTRUM,40.712307,-74.006961,Outdoor,Manhattan
1780,SPECTRUM,40.70935,-74.009903,Outdoor,Manhattan
1781,SPECTRUM,40.618064,-74.108186,Outdoor,Staten Island
1782,QPL,40.70787313,-73.79467804,Library,Queens
1783,QPL,40.71294357,-73.88086427,Library,Queens
1784,QPL,40.74293095,-73.82516996,Library,Queens
1785,NYPL,40.80301816,-73.93484756,Library,Manhattan
1786,BPL,40.67234353,-73.96822438,Library,Brooklyn
1787,BPL,40.64591212,-74.01363,Library,Brooklyn
1788,NYPL,40.79421561,-73.94345108,Library,Manhattan
1789,BPL,40.68737909,-73.96603067,Library,Brooklyn
1790,Manhattan Down Alliance,40.7071991,-74.0037003,Outdoor,Manhattan
1791,Manhattan Down Alliance,40.7070999,-74.0036011,Outdoor,Manhattan
1792,Manhattan Down Alliance,40.7070007,-74.0035019,Outdoor,Manhattan
1793,LinkNYC - Citybridge,40.777137,-73.981904,Outdoor Kiosk,Manhattan
1794,LinkNYC - Citybridge,40.776311,-73.981937,Outdoor Kiosk,Manhattan
1795,LinkNYC - Citybridge,40.77539,-73.981829,Outdoor Kiosk,Manhattan
1796,LinkNYC - Citybridge,40.774723,-73.982005,Outdoor Kiosk,Manhattan
1797,LinkNYC - Citybridge,40.777921,-73.981853,Outdoor Kiosk,Manhattan
1798,LinkNYC - Citybridge,40.769566,-73.981841,Outdoor Kiosk,Manhattan
1799,LinkNYC - Citybridge,40.790053,-73.974767,Outdoor Kiosk,Manhattan
1800,LinkNYC - Citybridge,40.784712,-73.979564,Outdoor Kiosk,Manhattan
1801,LinkNYC - Citybridge,40.779096,-73.982054,Outdoor Kiosk,Manhattan
1802,LinkNYC - Citybridge,40.781843,-73.980833,Outdoor Kiosk,Manhattan
1803,LinkNYC - Citybridge,40.780826,-73.981173,Outdoor Kiosk,Manhattan
1804,LinkNYC - Citybridge,40.780321,-73.981311,Outdoor Kiosk,Manhattan
1805,LinkNYC - Citybridge,40.779331,-73.98199,Outdoor Kiosk,Manhattan
1806,LinkNYC - Citybridge,40.778381,-73.981665,Outdoor Kiosk,Manhattan
1807,LinkNYC - Citybridge,40.786223,-73.977993,Outdoor Kiosk,Manhattan
1808,LinkNYC - Citybridge,40.776473,-73.98243,Outdoor Kiosk,Manhattan
1809,LinkNYC - Citybridge,40.774894,-73.982571,Outdoor Kiosk,Manhattan
1810,LinkNYC - Citybridge,40.769816,-73.981929,Outdoor Kiosk,Manhattan
1811,LinkNYC - Citybridge,40.769839,-73.982502,Outdoor Kiosk,Manhattan
1812,LinkNYC - Citybridge,40.793181,-73.972649,Outdoor Kiosk,Manhattan
1813,LinkNYC - Citybridge,40.796425,-73.970279,Outdoor Kiosk,Manhattan
1814,LinkNYC - Citybridge,40.794896,-73.971856,Outdoor Kiosk,Manhattan
1815,LinkNYC - Citybridge,40.796138,-73.970931,Outdoor Kiosk,Manhattan
1816,LinkNYC - Citybridge,40.778114,-73.982251,Outdoor Kiosk,Manhattan
1817,LinkNYC - Citybridge,40.797391,-73.96807,Outdoor Kiosk,Manhattan
1818,LinkNYC - Citybridge,40.796533,-73.968682,Outdoor Kiosk,Manhattan
1819,LinkNYC - Citybridge,40.787247,-73.977646,Outdoor Kiosk,Manhattan
1820,LinkNYC - Citybridge,40.802736,-73.967461,Outdoor Kiosk,Manhattan
1821,LinkNYC - Citybridge,40.79865,-73.969093,Outdoor Kiosk,Manhattan
1822,LinkNYC - Citybridge,40.774646,-73.9824,Outdoor Kiosk,Manhattan
1823,LinkNYC - Citybridge,40.774757,-73.982507,Outdoor Kiosk,Manhattan
1824,LinkNYC - Citybridge,40.803861,-73.966708,Outdoor Kiosk,Manhattan
1825,LinkNYC - Citybridge,40.802298,-73.967585,Outdoor Kiosk,Manhattan
1826,LinkNYC - Citybridge,40.773806,-73.98193,Outdoor Kiosk,Manhattan
1827,LinkNYC - Citybridge,40.775795,-73.98235,Outdoor Kiosk,Manhattan
1828,LinkNYC - Citybridge,40.774913,-73.982388,Outdoor Kiosk,Manhattan
